,State, Facility Name, Facility ID (ORISPL), Unit ID, Year, Owner, Representative (Primary), County Code, Facility Latitude, Facility Longitude, Fuel Type (Primary), Commercial Operation Date
2489,NY,Carthage Energy,10620,1,2015,"Carthage Energy, LLC","Sharland, Greg  (2129)",NY045,43.9842,-75.6225,Pipeline Natural Gas,11/01/1991
2490,NY,"Castleton Power, LLC",10190,1,2009,EPCOR,"Wentz, Jeffrey  (603520) (Started Apr 29, 2009) (Ended Jul 13, 2009)<br>Magie, Scott  (2715) (Started Jul 13, 2009)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2491,NY,"Castleton Power, LLC",10190,1,2010,"Castleton Power, LLC, EPCOR","Magie, Scott  (2715) (Ended Jul 28, 2010)<br>Walsh, John  (605903) (Started Jul 28, 2010)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2492,NY,"Castleton Power, LLC",10190,1,2011,"Castleton Power, LLC","Walsh, John  (605903)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2493,NY,"Castleton Power, LLC",10190,1,2012,"Castleton Power, LLC","Walsh, John  (605903)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2494,NY,"Castleton Power, LLC",10190,1,2013,"Castleton Power, LLC","Walsh, John  (605903)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2495,NY,"Castleton Power, LLC",10190,1,2014,"Castleton Power, LLC","Walsh, John  (605903)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2496,NY,"Castleton Power, LLC",10190,1,2015,"Castleton Power, LLC","Walsh, John  (605903)",NY083,42.5375,-73.7433,Pipeline Natural Gas,09/01/1992
2497,NY,"Cayuga Operating Company, LLC",2535,1,2009,AES Corporation,"Marabella, John C (1490) (Started Jun 09, 2009) (Ended Jun 18, 2009)<br>Lamphere, Jeff D (604073) (Started Jun 18, 2009)",NY109,42.6028,-76.6336,Coal,08/01/1955
2498,NY,"Cayuga Operating Company, LLC",2535,1,2010,AES Corporation,"Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,08/01/1955
2499,NY,"Cayuga Operating Company, LLC",2535,1,2011,AES Corporation,"Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,08/01/1955
2500,NY,"Cayuga Operating Company, LLC",2535,1,2012,"AES Corporation, Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,08/01/1955
2501,NY,"Cayuga Operating Company, LLC",2535,1,2013,"Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,08/01/1955
2502,NY,"Cayuga Operating Company, LLC",2535,1,2014,"Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,08/01/1955
2503,NY,"Cayuga Operating Company, LLC",2535,1,2015,"Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,08/01/1955
2504,NY,"Cayuga Operating Company, LLC",2535,2,2009,AES Corporation,"Marabella, John C (1490) (Started Jun 09, 2009) (Ended Jun 18, 2009)<br>Lamphere, Jeff D (604073) (Started Jun 18, 2009)",NY109,42.6028,-76.6336,Coal,09/01/1958
2505,NY,"Cayuga Operating Company, LLC",2535,2,2010,AES Corporation,"Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,09/01/1958
2506,NY,"Cayuga Operating Company, LLC",2535,2,2011,AES Corporation,"Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,09/01/1958
2507,NY,"Cayuga Operating Company, LLC",2535,2,2012,"AES Corporation, Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,09/01/1958
2508,NY,"Cayuga Operating Company, LLC",2535,2,2013,"Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,09/01/1958
2509,NY,"Cayuga Operating Company, LLC",2535,2,2014,"Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,09/01/1958
2510,NY,"Cayuga Operating Company, LLC",2535,2,2015,"Cayuga Operating Company, LLC","Lamphere, Jeff D (604073)",NY109,42.6028,-76.6336,Coal,09/01/1958
2511,NY,Charles Poletti,2491,1,2009,New York Power Authority,"Kahabka, John M (604275) (Started May 19, 2009)",NY081,40.7903,-73.9111,Diesel Oil,03/07/1977
2512,NY,Charles Poletti,2491,1,2010,New York Power Authority,"Kahabka, John M (604275)",NY081,40.7903,-73.9111,Diesel Oil,03/07/1977
2513,NY,Covanta Niagara,50472,R1B01,2009,"American Refuel Company of Niagara, Covanta Niagara, LLC","Gleason, William T (1415) (Started Apr 24, 2009)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2514,NY,Covanta Niagara,50472,R1B01,2010,"Covanta Niagara, LLC","Gleason, William T (1415)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2515,NY,Covanta Niagara,50472,R1B01,2011,"Covanta Niagara, LLC","Gleason, William T (1415)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2516,NY,Covanta Niagara,50472,R1B01,2012,"Covanta Niagara, LLC","Gleason, William T (1415)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2517,NY,Covanta Niagara,50472,R1B01,2013,"Covanta Niagara, LLC","Gleason, William T (1415) (Ended Oct 25, 2013)<br>Schifferli, Chris  (607165) (Started Oct 25, 2013)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2518,NY,Covanta Niagara,50472,R1B01,2014,"Covanta Niagara, LLC","Schifferli, Chris  (607165)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2519,NY,Covanta Niagara,50472,R1B01,2015,"Covanta Niagara, LLC","Schifferli, Chris  (607165)",NY063,43.0839,-79.0056,Natural Gas,01/01/1980
2520,NY,Covanta Niagara,50472,R1B02,2015,"Covanta Niagara, LLC","Schifferli, Chris  (607165)",NY063,43.0839,-79.0056,,01/01/1980
2521,NY,Danskammer Generating Station,2480,1,2009,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Started Jan 30, 2009)",NY071,41.5736,-73.9747,Residual Oil,01/01/1951
2522,NY,Danskammer Generating Station,2480,1,2010,Dynegy Power Corporation,"Doehla, Kurt M (2127)",NY071,41.5736,-73.9747,Residual Oil,01/01/1951
2523,NY,Danskammer Generating Station,2480,1,2011,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Ended Jul 27, 2011)<br>McLean, Mark L (2123) (Started Jul 27, 2011) (Ended Aug 01, 2011)<br>Ziegler, Pete J (606423) (Started Aug 01, 2011)",NY071,41.5736,-73.9747,Residual Oil,01/01/1951
2524,NY,Danskammer Generating Station,2480,1,2012,Dynegy Power Corporation,"Ziegler, Pete J (606423)",NY071,41.5736,-73.9747,Residual Oil,01/01/1951
2525,NY,Danskammer Generating Station,2480,1,2013,Dynegy Power Corporation,"Ziegler, Pete J (606423) (Ended Jan 31, 2013)<br>Roe, Tom  (606993) (Started Jan 31, 2013)",NY071,41.5736,-73.9747,Residual Oil,01/01/1951
2526,NY,Danskammer Generating Station,2480,1,2014,"Danskammer Energy, LLC, Dynegy Power Corporation","Roe, Tom  (606993) (Ended Aug 12, 2014)<br>She, Larry  (607556) (Started Aug 12, 2014)",NY071,41.5736,-73.9747,"Residual Oil, Pipeline Natural Gas",01/01/1951
2527,NY,Danskammer Generating Station,2480,1,2015,"Danskammer Energy, LLC","She, Larry  (607556)",NY071,41.5736,-73.9747,Pipeline Natural Gas,01/01/1951
2528,NY,Danskammer Generating Station,2480,2,2009,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Started Jan 30, 2009)",NY071,41.5736,-73.9747,Residual Oil,01/01/1954
2529,NY,Danskammer Generating Station,2480,2,2010,Dynegy Power Corporation,"Doehla, Kurt M (2127)",NY071,41.5736,-73.9747,Residual Oil,01/01/1954
2530,NY,Danskammer Generating Station,2480,2,2011,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Ended Jul 27, 2011)<br>McLean, Mark L (2123) (Started Jul 27, 2011) (Ended Aug 01, 2011)<br>Ziegler, Pete J (606423) (Started Aug 01, 2011)",NY071,41.5736,-73.9747,Residual Oil,01/01/1954
2531,NY,Danskammer Generating Station,2480,2,2012,Dynegy Power Corporation,"Ziegler, Pete J (606423)",NY071,41.5736,-73.9747,Residual Oil,01/01/1954
2532,NY,Danskammer Generating Station,2480,2,2013,Dynegy Power Corporation,"Ziegler, Pete J (606423) (Ended Jan 31, 2013)<br>Roe, Tom  (606993) (Started Jan 31, 2013)",NY071,41.5736,-73.9747,Residual Oil,01/01/1954
2533,NY,Danskammer Generating Station,2480,2,2014,"Danskammer Energy, LLC, Dynegy Power Corporation","Roe, Tom  (606993) (Ended Aug 12, 2014)<br>She, Larry  (607556) (Started Aug 12, 2014)",NY071,41.5736,-73.9747,"Residual Oil, Pipeline Natural Gas",01/01/1954
2534,NY,Danskammer Generating Station,2480,2,2015,"Danskammer Energy, LLC","She, Larry  (607556)",NY071,41.5736,-73.9747,Pipeline Natural Gas,01/01/1954
2535,NY,Danskammer Generating Station,2480,3,2009,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Started Jan 30, 2009)",NY071,41.5736,-73.9747,Coal,10/01/1959
2536,NY,Danskammer Generating Station,2480,3,2010,Dynegy Power Corporation,"Doehla, Kurt M (2127)",NY071,41.5736,-73.9747,Coal,10/01/1959
2537,NY,Danskammer Generating Station,2480,3,2011,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Ended Jul 27, 2011)<br>McLean, Mark L (2123) (Started Jul 27, 2011) (Ended Aug 01, 2011)<br>Ziegler, Pete J (606423) (Started Aug 01, 2011)",NY071,41.5736,-73.9747,Coal,10/01/1959
2538,NY,Danskammer Generating Station,2480,3,2012,Dynegy Power Corporation,"Ziegler, Pete J (606423)",NY071,41.5736,-73.9747,Coal,10/01/1959
2539,NY,Danskammer Generating Station,2480,3,2013,Dynegy Power Corporation,"Ziegler, Pete J (606423) (Ended Jan 31, 2013)<br>Roe, Tom  (606993) (Started Jan 31, 2013)",NY071,41.5736,-73.9747,Coal,10/01/1959
2540,NY,Danskammer Generating Station,2480,3,2014,"Danskammer Energy, LLC, Dynegy Power Corporation","Roe, Tom  (606993) (Ended Aug 12, 2014)<br>She, Larry  (607556) (Started Aug 12, 2014)",NY071,41.5736,-73.9747,"Coal, Pipeline Natural Gas",10/01/1959
2541,NY,Danskammer Generating Station,2480,3,2015,"Danskammer Energy, LLC","She, Larry  (607556)",NY071,41.5736,-73.9747,Pipeline Natural Gas,10/01/1959
2542,NY,Danskammer Generating Station,2480,4,2009,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Started Jan 30, 2009)",NY071,41.5736,-73.9747,Coal,09/01/1967
2543,NY,Danskammer Generating Station,2480,4,2010,Dynegy Power Corporation,"Doehla, Kurt M (2127)",NY071,41.5736,-73.9747,Coal,09/01/1967
2544,NY,Danskammer Generating Station,2480,4,2011,Dynegy Power Corporation,"Doehla, Kurt M (2127) (Ended Jul 27, 2011)<br>McLean, Mark L (2123) (Started Jul 27, 2011) (Ended Aug 01, 2011)<br>Ziegler, Pete J (606423) (Started Aug 01, 2011)",NY071,41.5736,-73.9747,Coal,09/01/1967
2545,NY,Danskammer Generating Station,2480,4,2012,Dynegy Power Corporation,"Ziegler, Pete J (606423)",NY071,41.5736,-73.9747,Coal,09/01/1967
2546,NY,Danskammer Generating Station,2480,4,2013,Dynegy Power Corporation,"Ziegler, Pete J (606423) (Ended Jan 31, 2013)<br>Roe, Tom  (606993) (Started Jan 31, 2013)",NY071,41.5736,-73.9747,Coal,09/01/1967
2547,NY,Danskammer Generating Station,2480,4,2014,"Danskammer Energy, LLC, Dynegy Power Corporation","Roe, Tom  (606993) (Ended Aug 12, 2014)<br>She, Larry  (607556) (Started Aug 12, 2014)",NY071,41.5736,-73.9747,"Coal, Pipeline Natural Gas",09/01/1967
2548,NY,Danskammer Generating Station,2480,4,2015,"Danskammer Energy, LLC","She, Larry  (607556)",NY071,41.5736,-73.9747,Pipeline Natural Gas,09/01/1967
2549,NY,E F Barrett,2511,10,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2550,NY,E F Barrett,2511,10,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2551,NY,E F Barrett,2511,10,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2552,NY,E F Barrett,2511,10,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2553,NY,E F Barrett,2511,10,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2554,NY,E F Barrett,2511,10,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2555,NY,E F Barrett,2511,10,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1956
2556,NY,E F Barrett,2511,20,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2557,NY,E F Barrett,2511,20,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2558,NY,E F Barrett,2511,20,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2559,NY,E F Barrett,2511,20,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2560,NY,E F Barrett,2511,20,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2561,NY,E F Barrett,2511,20,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2562,NY,E F Barrett,2511,20,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,01/01/1963
2563,NY,E F Barrett,2511,U00012,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2564,NY,E F Barrett,2511,U00012,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2565,NY,E F Barrett,2511,U00012,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2566,NY,E F Barrett,2511,U00012,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2567,NY,E F Barrett,2511,U00012,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2568,NY,E F Barrett,2511,U00012,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2569,NY,E F Barrett,2511,U00012,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2570,NY,E F Barrett,2511,U00013,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2571,NY,E F Barrett,2511,U00013,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2572,NY,E F Barrett,2511,U00013,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2573,NY,E F Barrett,2511,U00013,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2574,NY,E F Barrett,2511,U00013,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2575,NY,E F Barrett,2511,U00013,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2576,NY,E F Barrett,2511,U00013,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2577,NY,E F Barrett,2511,U00014,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2578,NY,E F Barrett,2511,U00014,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2579,NY,E F Barrett,2511,U00014,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2580,NY,E F Barrett,2511,U00014,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2581,NY,E F Barrett,2511,U00014,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2582,NY,E F Barrett,2511,U00014,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2583,NY,E F Barrett,2511,U00014,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2584,NY,E F Barrett,2511,U00015,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2585,NY,E F Barrett,2511,U00015,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2586,NY,E F Barrett,2511,U00015,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2587,NY,E F Barrett,2511,U00015,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2588,NY,E F Barrett,2511,U00015,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2589,NY,E F Barrett,2511,U00015,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2590,NY,E F Barrett,2511,U00015,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2591,NY,E F Barrett,2511,U00016,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2592,NY,E F Barrett,2511,U00016,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2593,NY,E F Barrett,2511,U00016,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2594,NY,E F Barrett,2511,U00016,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2595,NY,E F Barrett,2511,U00016,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2596,NY,E F Barrett,2511,U00016,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2597,NY,E F Barrett,2511,U00016,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2598,NY,E F Barrett,2511,U00017,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2599,NY,E F Barrett,2511,U00017,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2600,NY,E F Barrett,2511,U00017,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2601,NY,E F Barrett,2511,U00017,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2602,NY,E F Barrett,2511,U00017,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2603,NY,E F Barrett,2511,U00017,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2604,NY,E F Barrett,2511,U00017,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2605,NY,E F Barrett,2511,U00018,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2606,NY,E F Barrett,2511,U00018,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2607,NY,E F Barrett,2511,U00018,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2608,NY,E F Barrett,2511,U00018,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2609,NY,E F Barrett,2511,U00018,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2610,NY,E F Barrett,2511,U00018,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2611,NY,E F Barrett,2511,U00018,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2612,NY,E F Barrett,2511,U00019,2009,KeySpan Corporation,"Hohlman, Richard E (603798) (Started Jan 07, 2009)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2613,NY,E F Barrett,2511,U00019,2010,"KeySpan Corporation, National Grid Generation LLC","Hohlman, Richard E (603798)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2614,NY,E F Barrett,2511,U00019,2011,National Grid Generation LLC,"Hohlman, Richard E (603798) (Ended Apr 01, 2011)<br>Flannery, James P (606257) (Started Apr 01, 2011)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2615,NY,E F Barrett,2511,U00019,2012,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2616,NY,E F Barrett,2511,U00019,2013,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2617,NY,E F Barrett,2511,U00019,2014,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2618,NY,E F Barrett,2511,U00019,2015,National Grid Generation LLC,"Flannery, James P (606257)",NY059,40.6169,-73.6486,Pipeline Natural Gas,07/01/1970
2619,NY,East River,2493,1,2009,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2620,NY,East River,2493,1,2010,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2621,NY,East River,2493,1,2011,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2622,NY,East River,2493,1,2012,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2623,NY,East River,2493,1,2013,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2624,NY,East River,2493,1,2014,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490) (Ended Jan 06, 2014)<br>Schmitz, Andrea  (607301) (Started Jan 01, 2014)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2625,NY,East River,2493,1,2015,"Consolidated Edison of New York, Inc.","Schmitz, Andrea  (607301)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/08/2005
2626,NY,East River,2493,2,2009,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2627,NY,East River,2493,2,2010,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2628,NY,East River,2493,2,2011,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2629,NY,East River,2493,2,2012,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2630,NY,East River,2493,2,2013,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2631,NY,East River,2493,2,2014,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490) (Ended Jan 06, 2014)<br>Schmitz, Andrea  (607301) (Started Jan 01, 2014)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2632,NY,East River,2493,2,2015,"Consolidated Edison of New York, Inc.","Schmitz, Andrea  (607301)",NY061,40.7281,-73.9742,Pipeline Natural Gas,03/13/2005
2633,NY,East River,2493,60,2009,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Residual Oil,09/01/1951
2634,NY,East River,2493,60,2010,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Residual Oil,09/01/1951
2635,NY,East River,2493,60,2011,"Consolidated Edison of New York, Inc.","Price, Randolph S (2490)",NY061,40.7281,-73.9742,Residual Oil,09/01/1951
